id,name,user_id,screen_name,follow_count,follower_count,profile_image_url,follow_flg,follower_flg,url,college,description
,"(絵)きのしたはるか(絵)",833592712263655424,haru_kj8_0202,302,391,,1,0,https://t.co/CYBvdGWpJT,"実践","実践女子/人間社会Eクラス/Follow Me/右のアホ面"
,"れいな",828244421976023040,_Rei_orange,88,178,,1,0,,"大妻","￤ 大妻 ￤ 人間関係 ￤ 介福 ￤ 無言フォロー◎(絵) 気軽にフォローお願いします♪♪ like☞アニメ/kiramune/GReeeeN/Mrs.GREEN APPLE/chip'ndale トプ左(絵)"
,"小林みずき",2895391778,910_mizuki,117,116,,1,0,,"実践","◎flumpool/KEYTALK/ORAL/vanillas... ✩実践女子国文2年"
,rei,836225308822888448,ryuuuuuray10969,314,329,,1,0,https://t.co/fq1wX4fB8H,"東洋英和","春から東洋英和女学院大学/TEU/国際社会学部/国際社会学科/無言フォロー失礼します/気軽にフォロー(絵)/最初からタメ/ ツイッターやり方わからないです(絵)(絵)(絵)/インスタやってます！フォローしてやってください(絵)(絵)"
,"ひより",2842367016,xxx_hiyori,241,186,,1,0,https://t.co/cLOC6X2RRT,"昭和女","(絵)(絵)(絵)(絵)   (絵)swu 環デ PD希望"
,"大学用 まいこ",4593243013,ymaikooo00,31,77,,1,0,,"大妻","@Ymaaaiko←の方にフォローお願いします      春から大妻女子大学  人間関係学部"
,"原 紗椰",2951760954,s__saya,160,222,,1,0,https://t.co/Lenf4jpTW6,"清泉","幸手/徳栄3 - 9/和太鼓/crAzy’S✡/春から清泉女子大/英語英文 ＊アミューズ/チームハンサム/俳優＊"
,"カンナ",1632883778,muchomuchon,330,491,,1,0,https://t.co/DsFMi17W5U,"大妻","owu比文A (絵)(絵) @Zendaya"
,"sae(絵)",1471767625,i__sae,724,1019,,1,0,https://t.co/5J8bXHVZRX,"大妻","kt3↪︎owu比較文化A組(絵)(絵)・〔@bottkoi0808〕・ amuronamie"
,"ユウナ",3017827409,NDsBX4xj6avm9HO,184,114,,1,0,,"実践","実践女子/英文科/スノボー/バスケ/人見知り/フォローよろしくね♪"
,"タジマ アイカ",2583657554,taji_ma26,575,779,,1,0,https://t.co/nRPcVGWZ3B,"大妻","(絵)owu 被服 １Ａ(絵)"
,"ななこ",830767787714834432,nanaco_7750,151,244,,1,0,,"大妻","▷大学垢 (絵) 春から大妻 社会情報学部(絵) 無言フォロー◎ ディズニー / 古着 / EDM /じゃぱれげ みぎ!"
,"うるぴ",600081502,a_24xxx,594,604,,1,0,,"実践","あやこ (絵)️‍(絵)(絵)️‍(絵)(絵)️‍(絵) 実践女子現社 session 11th waack (( Instagram ☻ →urupipi ))"
,"杏菜 丹羽",848874568798265344,itUGkS4mMaD7o8n,60,45,,1,0,,"大妻","ぼっち回避のために大学垢作りました。無言フォロー中。許してください(絵)#春から大妻女子"
,"☆えりな☆",3276199022,marierisayaaya1,373,746,,1,0,https://t.co/4ehUobhDRa,"大妻","(絵)(絵)(絵)(絵)歌→https://t.co/urwVotylvs 98line延岡→東京 大妻女子大 ☆Ailee☆AOMG☆khiphop(絵)"
,"YAMADA HINANO(絵)(絵)(絵)",2949598322,hinano0827gmai1,601,707,,1,0,https://t.co/Sv6RM3siEm,"共立","共立女子大2年 猫好き 個性的の極みです@HINANOTANTAN"
,"みちょ",833943705472032769,qSWVUJ4u22JpyRA,248,336,,1,0,,"大妻","大学用アカウント*◌¨̮͚ *.ﾟ春からowu 社会学部 多摩キャンパスです❥︎･•"
,"田中 ゆうみ",830376128053284864,tnyt_98,79,122,,1,0,,"家政","船橋芝山 3-A ➳ OWU 家政学部 被服学科1-A(40)(絵) AAA / Nissy / Disney トプ右 たまに(絵)かけてます"
,"ゆい✌️",816443845562896384,motoyu316,183,205,,1,0,https://t.co/rIPji6MZ74,"大妻","五工▷owu.大英1b ⍨⃞ 好 ▷ #jojo .漫画 .食べること .猫 '14.7.3"
,"yuka(絵)",828153645766053888,yukakochan1998,383,403,,1,0,,"実践","《大学用》春からjwu 家政経済(絵)"
,"彩野",819150955694297089,AyanoFish_U,108,210,,1,0,,"フェリス","フェリス 英文 / 大学アカ / 無言フォローごめんなさい(絵) / @AyanoFish"
,"ほのかϋ",832449075035279361,_honoka_21_,138,245,,1,0,,"フェリス","春からフェリス 文コミュ科!! フォローおねがいします"
,"(絵)(絵)nami(絵)(絵)",814658108131676160,pink_rbtm,134,287,,1,0,,"フェリス","大学垢 ♡ 春からフェリス 日文 ♡ 本垢は仲良くなってからフォロリクしてください♡ (@pnk_mrbt)"
,"すずか",712951587333799936,suzunoa1007,190,175,,1,0,,"大妻","大学垢/owu英文 2A"
,"かなこ",701588472046325761,_____knk_,63,251,,1,0,,"大妻","owu 社会情報 / 情デ2A　　　　　　　 　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　"
,"Dan Jiri",717014648684294144,timeleap2014,561,400,,1,0,,"聖心","Gakushuin univ"
,maki,711816737604251648,ronn269,49,38,,1,0,,"大妻","owu 比文 cクラス 仏語 猫・映画・アニメ好き"
,"あらいちゃん",716570750899990528,yuk__311,120,136,,1,0,,"大妻","アニメ､声優とかが好き系女子 とりあえずゆる〜くすごしたい(絵)KHS→owu 短食栄1Ａ"
,"あき",833122725853933568,panaman007,162,263,,1,0,,"大妻","大学垢: 大妻 : 人関 : 社会 無言フォローすみません(絵)"
,"c a h o",701312205153644544,ulzaang_ka22,329,337,,1,0,https://t.co/3E4jM1CN7h,"大妻","大妻 英文 １Ａ"
,"いずみ さわ",792684416694759424,3wake1,299,368,,1,0,https://t.co/mElSCfFWpg,"大妻","緑陽→春から大妻 食専 1A(絵)"
,"佐藤花菜",3074188459,loud1027arashi,204,255,,1,0,,"実践","4月から実践女子 人社(^_^) exoよりのK-POP/嵐/フランスってか外国？が好きすぎる。 留学したい。よかったらフォローお願いします！"
,"清泉女子大学附属図書館",973186220,seisen_lib,97,660,,1,0,http://t.co/CmWt0WQ2eB,"清泉","清泉女子大学附属図書館の公式アカウントです。
新着情報やイベント情報のほか、様々な情報を図書館から発信して行きます。"
,ARiSA,2987041975,hysk_28,302,330,,1,0,,"実践","実践女子 / BUZZ"
,"平井充",96746688,Hirai_Mitsuru,679,907,,1,0,https://t.co/GIdtF1iZBK,"実践","Architect／メグロ建築研究所（旧一級建築士事務所 Drawaing notes）代表／東京／函館／重慶／ 工学院大学非常勤講師、実践女子大学非常勤講師 etc."
,"N子",368790724,ytikaybe,163,115,,1,0,,"清泉","新生活も頑張りませう！春から清泉女子大学文化史学科"
,"いくた あやみ",3312432331,ayamiPeeeya,248,276,,1,0,,"大妻","宮小⇰宮崎中(バド部)⇰高津32HR ︎︎Peeeya lightpinkੈ✩ 春からowu ▷ 食専(絵)(絵)(絵)                                              I love you more than words can say.ϋ♡ @yahhoyutaka"
,"ゆきの",830699734461394944,yutteeeiii,335,354,,1,0,,"聖心","FS▷USH(絵)/聖心/한국"
,"なかむら みやこ",783567273982242816,mi_102k,551,615,,1,0,https://t.co/AmYeVYfwD2,"大妻","'98 ♥ pink ♥ owu clothing A"
,"めぐ",839454986169823232,5_qpe,224,238,,1,0,,"実践","春から実践女子♪生活☆よろしくお願いします(絵)"
,"うえだかなみ",831303462600126464,kna_ami,376,418,,1,0,https://t.co/x0EEhwBKFj,"大妻","ina▷▷owu食専1A (絵)(絵)"
,"けいこ",3037365470,0o0v0u0,119,153,,1,0,,"実践","深川2/村田女子/実践女子"
,"青柳",1351032049,eighteen311,591,660,,1,0,,"大妻","KYD FK owu 日文(絵)(絵)(絵)"
,"かなみ",835759598061527040,k_pinkxox,370,412,,1,0,,"フェリス","帝塚山学院❥❥フェリス女学院 (絵)(絵)Desney/SJ/JIL"
,"なつき",849111120400982016,2r_gh,44,76,,1,0,,"フェリス","フェリス女学院 国際 | 大学垢 |左 |本垢→@m113_natsuki"
,"まゆ",842339398586834944,__m__980411,93,160,,1,0,,"実践","大学垢 春から実践女子大学 食食 トプ右/kpop/リア垢→@mayu__0411__ フォローお願いします(絵)"
,"ゆうり",834233099001044992,yuri101414,113,196,,1,0,,"フェリス","#春からフェリス 国際交流"
,"ふくしまわかな",835707170968608769,wakachiko0312_d,64,114,,1,0,,"フェリス","フェリス女学院大学日本語日本文|宝塚♡|ミュージカルの話なら大抵ついていきます(絵)(絵)|古典|本アカは別にあります"
,maya,814652714596433920,ma___yanyan,175,277,,1,0,,"実践","春から実践女子大生です(絵)現代生活  日野キャンパス
同じ学校の人フォロー待ってます(絵)(絵)
本垢もフォローして(^^)▶@himayanyan"
,"いしゆな",848188711384645632,MKF7BDnxko2LCCK,136,142,,1,0,,"聖心","聖心女子✨　よく食べてよく寝る(-_-)zzz"
,"ほりきり みゆ",2204710159,M_T_L_12,527,573,,1,0,https://t.co/qNQirnQTKS,"清泉","清泉女子大 まいなすひゃく"
,"ひ    な",704653604536188929,hina_ar_32,6,55,,1,0,,"実践","◇春から実践女子◇人間社会学部◇"
,"あさい みさ",2351283498,0619_mi3sa3,404,465,,1,0,https://t.co/wKKd5a6Dyv,"大妻","ceh 3-6 ☞ owu / いんば / Starbucks Coffee / 歯科矯正中 / ねこ / ふしぎの国のアリス / lollipops / 白と紺色 / チョコレート/ 石原さとみ / 西野七瀬 / @ponytail33 / きまぐれ(❤️'-' )ノ)`-' )"
,"ひかり。*＊",464414009,sbs_hk1723,704,835,,1,0,https://t.co/61HGWwDx87,"実践","jwu 英文1▷2年 | ｼｬﾝ研 (絵)1年 | HANA 6期 |"
,"よなは",2478312763,MidoFlute,391,480,,1,0,,"大妻","大妻 Xm*"
,moe,836960963630792704,ricelandmswv,92,122,,1,0,,"フェリス","フェリス"
,nozomi,845207596222971904,nozomi45450996,33,72,,1,0,,"フェリス","フェリス日文。わかんないこと多くて色々情報共有したい。さみしがり屋によりスキンシップ多め。
嵐/ヨナ/しろくまカフェ/漫画、時々スピッツ/Superfly/V6"
,"❥❥ちあき❥❥",700889606477119488,chiaki0227w,189,378,,1,0,https://t.co/0bDytevFok,"実践","fukuoka→Tokyo、、春から 実践女子大学(*˙˘˙*)❥❥大学専用垢✩トプ画▶️左☜ 気軽にフォロー！！ ♡♡♡本垢⇒@7Vfqir9uup26Kk8############(♥Ü♥)↑↑"
,"りほな",843647503983509504,rihart_JJ,99,151,,1,0,,"実践","春から実践女子大学美学美術史学科(美美)に入学予定です！同じ大学の人、同じキャンパスの人と繋がりたいです(絵)無言フォローごめんなさい(絵)欅坂/乃木坂"
,"仲田梨乃",2419017037,Lino1226,555,878,,1,0,,"大妻","'98 next▷owu"
,rina,713732822859579392,rina__m8,500,329,,1,0,,"昭和女","松国 BATON / 昭和女子 現代 ３年 / 本垢 @riinapp / ❤︎学生団体memory 8代目@memory1223 / 毎週水曜日のミーティング見学できます / メンバー募集中！"
,"あかり",3246749011,akrtm0317,362,427,,1,0,,"昭和女","inage ↪︎↪︎ swu phy 1A スペ語 (絵)(絵) / kf2 (絵)"
,"こやまんとる",820189111206047744,Mikan327513,67,176,,1,0,,"大妻","owu/人間関係学部社臨/Aクラ(絵)"
,"はる",826246035886338048,Harunatsu69992,106,224,,1,0,,"大妻","大妻女子大 食専1B//大学垢---写真右***大妻の子はできるだけフォロバさせていただきます(絵)like..□♡NEWS ▽○ 慶ちゃん寄りのall担"
,"板垣 彩良",200850784,itasarah,317,609,,1,0,,"清泉","ミス清泉コンテスト2012グランプリ/Miss of Miss2012ファイナリスト"
,"さな",3102374785,WZotEYJCOE3ARhu,15,106,,1,0,,"実践","だいがくアカです。 春から実践女子 英文 無言フォローごめんなさい！  一番右です"
,"花奈子(絵)",812132056754851840,kanako_k_0717,140,328,,1,0,,"大妻","春から大妻女子大です(絵)繋がりたいでーす☺️"
,chika,821518152924172288,chika55172882,492,585,,1,0,,"大妻","大学垢(絵)#春から大妻(絵)家政(絵)LJK(絵)無言フォローごめんなさい！"
,"Nao(絵)",814803307839393792,naotapika,131,255,,1,0,https://t.co/AW7Dq5jz0B,"大妻","大学用垢⑅⃝⋮人関･社臨A⑅⃝⋮#春からowu⑅⃝︙アイコン真ん中⋮藤女子#68⑅⃝︙安元さんと蔵之介さん⑅⃝︎︙女子校生活7年目"
,momoka,829373921107415040,______momoka__,85,168,,1,0,,"大妻","【大学垢】 #春から大妻 #春からOWU 2017年度から →→→ 大妻女子大 家政学部 児童学科 児童学専攻です！(絵)(絵)(絵)(絵)(絵)(絵)(絵)／／／(絵)(絵)(絵)→arashi.disney"
,"あやな",819111335057207296,AicFa,89,194,,1,0,,"フェリス","春からフェリス 英文(絵) (@kappa_katsudon)"
,ayano,813212236617396224,hi_no_kuma,92,173,,1,0,,"大妻",18/owu
,"うつかもえ",701723080427614208,u_950moe,165,186,,1,0,,"清泉","湘南学院☞清泉女子"
,"୨୧⑅*monica୨୧⑅*",715104080234852353,Mt_nimo,229,272,,1,0,,"立短","❁高田東es→高田jhs→横浜創学館hs→青山wjc
❁like__kanjani-eight/English/German/shellie may/pikacyu/funaccy/piano
*Please follow me*"
,"さらさら",714738730389647361,sarasara_snoopy,50,135,,1,0,,"実践","山梨 甲陵→実践女子 食生活科学科食物科学専攻です。"
,"いせゆずか",781011035671101440,yuzuka_0820,218,259,,1,0,,"実践","taisei3f 実践女子 現代生活 1A"
,hasuna,823755302604419073,music_mjb,163,252,,1,0,,"フェリス","春からフェリス女学院♪演奏 MichaelJackson/DAOKO/椎名林檎/GOT7/MUSIC安定剤(*ﾟ▽ﾟ*)よろしくお願いします(絵)(絵)"
,"ｓａｔｏｍｉ",811567300021104641,Ks_58sa,39,77,,1,0,,"大妻","chiba Ljk ▷▶ 大妻短食栄"
,Fumi.,829219685807816704,Hfyk0823,115,163,,1,0,https://t.co/0088LxMG1H,"家政","春から東京家政大学児童学科児童学専攻 B(絵)(絵) 大学垢(絵)本垢フォローお願いします(絵)▷@0823Hfyk◁ dance"
,"たえ",3221165449,Hey0312,374,442,,1,0,https://t.co/YCxtgtWP98,"実践","くるそー ダンス 3613 春から実践女子大学 人間社会学部 フォローしてください！"
,"あいり",4395087252,airixxx__,71,156,,1,0,https://t.co/TjPjXimKwt,"実践","大学垢   春から実践女子 生環"
,"真帆",1407784345,m___611,407,380,,1,0,https://t.co/2XVopTisbN,"大妻","98 / owu比文1D / ❤︎ sz king ❤︎"
,"千葉 史菜",2476664226,chi23ba,388,469,,1,0,https://t.co/uw5VpJBQaS,"大妻","'98 / 習志野 野球部 / 大妻女子 英文"
,"ないとう ひなの",2382249385,hina0747,17,42,,1,0,,"清泉","漫画とかが好きな清泉女子大生！ 日文です(*´∀｀) 同じ大学の人仲良くしてください！"
,"さあや",1673000364,saaya_217,419,506,,1,0,,"大妻","大妻女子"
,"シマダミユ",2882807214,miyusou524,393,642,,1,0,https://t.co/9o2VxLLkHH,"大妻","久喜▷owu life1A"
,"秋田 雅世",334425519,maaaaachan24,464,622,,1,0,,"清泉","✩⃛ミス清泉2013 グランプリ✩⃛"
,Hitomi,1450569134,0531hrtm,761,1086,,1,0,https://t.co/qbhSag9bj7,"清泉","武南→清泉❤︎ARASHI/JUMP/Disney…*。"
,"まどか(絵)",2485048069,hnkjj026,202,189,,1,0,,"大妻","･owu(絵) ♥ ONE OK .backnumber."
,"木下 由美恵",1562165640,3612_yumi,347,420,,1,0,,"大妻","宇喜田小☞カニ中☞高島 ソフトテニス部             ☞大妻女子大学食物学科"
,"みずの ゆりな",837183472917598208,po_____ns,80,119,,1,0,,"大妻","大妻 情デ１A ┈ ❁ ┈48G / 坂道 / バンもん! / 佐藤ノア トプ画左上 本垢@milks___"
,"もも",836082568692813824,mo_tae0718,74,188,,1,0,,"大妻","春からowu/比文 1B 中国語(絵)(絵) 本垢 @mo0113_mo"
,"るな",2388211141,iuiyouuuuu,445,412,,1,0,,"大妻","日野台→大妻人間関係社会/NAOKAN house/ スタバ///ディズニー/食パン/紅茶味のお菓子"
,"昭和女子大学★英語学習支援隊",3074477509,swu_est,50,291,,1,0,https://t.co/Hwhs5aVwTd,"昭和女","昭和女子大学在学生向けに、英語に関連するニュースや、学内で実施している英語関連イベントの情報を配信する公式アカウントです。応援キャラクター「トーイくん」が、皆さんの英語学習を全面的に支援します！"
,"さき",2421278156,skkfta_1123,578,1103,,1,0,,"大妻","大妻女子/社会情報(絵)"
,"春田海香",2389007828,hartharu_mika93,550,661,,1,0,,"昭和女","向/大谷口/川口北/昭和女子 グローバルビジネスビジネスデザイン/basketball/OST"
,"しばた",2413446614,bunny04k,385,522,,1,0,,"大妻","大妻女子大学"
,"もも佳",1964201432,GrafinMariza385,587,1309,,1,0,,"フェリス","フェリス女学院 日文1回生 Flute｜坂本冬美｜華道 演歌四人姫 大阪府立桜塚高校 MCS会 桜吹69th"
,natsu,2458129896,natsuu08,138,178,,1,0,,"大妻","97line*   owu　ぽんりさ"
,"村上 美恵子",907468266,Omu621,343,586,,1,0,,"大妻","桐蔭32期 大妻 文学部"
,"大竹 莉央",1049615850,otakerio,371,780,,1,0,https://t.co/BuWyaIzYn7,"実践","新 潟/卓 球
       山形城北→実践女子"
,"yuuka＊*",4542436842,100202_sakura,133,288,,1,0,,"共立","＊KWU2年・食物･管理＊ 共立吹奏楽団Cl＊"
,"まきのすずか②",2372003317,maki0808suzu,60,68,,1,0,https://t.co/hKaujFcgbt,"大妻","大学垢(絵)ほとんど本垢にいます→→ @mkn0808szk  owu☞ ライフデザインクラスB
気軽にフォローお願いします(絵)邦ロックとスタダのアイドルが好き
無言フォロー失礼します"
